marketplace_id,category_tree_id,category_id,category_name,conditions_json,fvf_rate,last_synced
EBAY_US,0,177642,Antique & Vintage Farm Equipment,,,2026-04-09
EBAY_US,0,152362,Belly Dancing,,,2026-04-09
EBAY_US,0,178970,Putty Knives & Scrapers,,,2026-04-09
EBAY_US,0,177640,Terrain & Scenery,,,2026-04-09
EBAY_US,0,152361,Ballroom,,,2026-04-09
EBAY_US,0,178971,Wire Brushes,,,2026-04-09
EBAY_US,0,165619,Handmade Pens,,,2026-04-09
EBAY_US,0,165618,Stamps & Seals,,,2026-04-09
EBAY_US,0,165617,Machine Parts & Accessories,,,2026-04-09
EBAY_US,0,165616,Boxes & Chests,,,2026-04-09
EBAY_US,0,73348,GPS Antennas,,,2026-04-09
EBAY_US,0,165615,Radios,,,2026-04-09
EBAY_US,0,99976,Jewelry,,,2026-04-09
EBAY_US,0,165614,Flags & Banners,,,2026-04-09
EBAY_US,0,62695,Baking Mixes,,,2026-04-09
EBAY_US,0,99977,"UFOs, Area 51, Roswell",,,2026-04-09
EBAY_US,0,165613,Tools & Hardware,,,2026-04-09
EBAY_US,0,74676,Other Football Clothing & Accs,,,2026-04-09
EBAY_US,0,165612,Newspapers,,,2026-04-09
EBAY_US,0,99975,Vehicle & Space Ship Replicas,,,2026-04-09
EBAY_US,0,165611,Machine Parts & Accessories,,,2026-04-09
EBAY_US,0,165610,Photographs,,,2026-04-09
EBAY_US,0,99973,Posters & Prints,,,2026-04-09
EBAY_US,0,99970,Clothing & Accessories,,,2026-04-09
EBAY_US,0,99971,Lightsaber & Weapon Replicas,,,2026-04-09
EBAY_US,0,59042,Other Paving & Decking Accessories,,,2026-04-09
EBAY_US,0,84009,Embossing Stencils & Folders,,,2026-04-09
EBAY_US,0,84008,Embossing Powders,,,2026-04-09
EBAY_US,0,84000,Mixed Lots,,,2026-04-09
EBAY_US,0,36326,RFID Readers & Writers,,,2026-04-09
EBAY_US,0,36328,General Purpose Relays,,,2026-04-09
EBAY_US,0,165609,"Paper Items, Newspapers",,,2026-04-09
EBAY_US,0,165608,"Medals, Pins & Ribbons",,,2026-04-09
EBAY_US,0,99969,Collector Plates,,,2026-04-09
EBAY_US,0,165607,Hats & Helmets,,,2026-04-09
EBAY_US,0,165605,Poland,,,2026-04-09
EBAY_US,0,165604,Photographs,,,2026-04-09
EBAY_US,0,99965,Space 1999,,,2026-04-09
EBAY_US,0,165603,"Paper Items, Newspapers",,,2026-04-09
EBAY_US,0,165602,"Medals, Pins & Ribbons",,,2026-04-09
